,molecule_name,potential_energy
3197,dsgdb9nsd_003264,-273.9766456
3198,dsgdb9nsd_003265,-325.9238224
3199,dsgdb9nsd_003266,-361.8255575
3200,dsgdb9nsd_003267,-309.8687519
3201,dsgdb9nsd_003268,-345.76854
3202,dsgdb9nsd_003269,-275.2056223
3203,dsgdb9nsd_003270,-311.1020193
3204,dsgdb9nsd_003271,-347.0068071
3205,dsgdb9nsd_003272,-346.9925439
3206,dsgdb9nsd_003273,-340.693862
3207,dsgdb9nsd_003274,-324.6748924
3208,dsgdb9nsd_003275,-340.6951968
3209,dsgdb9nsd_003276,-360.5632898
3210,dsgdb9nsd_003277,-308.6365112
3211,dsgdb9nsd_003278,-324.680215
3212,dsgdb9nsd_003279,-344.5276101
3213,dsgdb9nsd_003280,-344.5324918
3214,dsgdb9nsd_003281,-324.6568072
3215,dsgdb9nsd_003282,-324.6982284
3216,dsgdb9nsd_003283,-360.5872303
3217,dsgdb9nsd_003284,-344.5674825
3218,dsgdb9nsd_003285,-360.5871815
3219,dsgdb9nsd_003286,-380.4541718
3220,dsgdb9nsd_003287,-273.9343604
3221,dsgdb9nsd_003288,-309.835325
3222,dsgdb9nsd_003289,-309.8331922
3223,dsgdb9nsd_003290,-309.838256
3224,dsgdb9nsd_003291,-345.7361035
3225,dsgdb9nsd_003292,-325.8543051
3226,dsgdb9nsd_003293,-309.8369848
3227,dsgdb9nsd_003294,-345.7310623
3228,dsgdb9nsd_003295,-345.7351227
3229,dsgdb9nsd_003296,-325.858747
3230,dsgdb9nsd_003297,-271.442175
3231,dsgdb9nsd_003298,-287.4669104
3232,dsgdb9nsd_003299,-287.4672035
3233,dsgdb9nsd_003300,-307.3383205
3234,dsgdb9nsd_003301,-307.3302094
3235,dsgdb9nsd_003302,-287.54075
3236,dsgdb9nsd_003303,-303.5629552
3237,dsgdb9nsd_003304,-303.5656737
3238,dsgdb9nsd_003305,-323.4355774
3239,dsgdb9nsd_003306,-303.5639419
3240,dsgdb9nsd_003307,-303.558078
3241,dsgdb9nsd_003308,-323.4250488
3242,dsgdb9nsd_003309,-308.6204955
3243,dsgdb9nsd_003310,-324.6441782
3244,dsgdb9nsd_003311,-324.646148
3245,dsgdb9nsd_003312,-344.516594
3246,dsgdb9nsd_003313,-324.6447683
3247,dsgdb9nsd_003314,-344.5071965
3248,dsgdb9nsd_003315,-324.6720508
3249,dsgdb9nsd_003316,-324.652067
3250,dsgdb9nsd_003317,-273.9314062
3251,dsgdb9nsd_003318,-309.8306857
3252,dsgdb9nsd_003319,-309.8263242
3253,dsgdb9nsd_003320,-309.8253745
3254,dsgdb9nsd_003321,-325.8484973
3255,dsgdb9nsd_003322,-345.7192938
3256,dsgdb9nsd_003323,-325.8496847
3257,dsgdb9nsd_003324,-309.8282809
3258,dsgdb9nsd_003325,-325.8568658
3259,dsgdb9nsd_003326,-325.8561838
3260,dsgdb9nsd_003327,-345.7274865
3261,dsgdb9nsd_003328,-325.8535652
3262,dsgdb9nsd_003329,-345.7245755
3263,dsgdb9nsd_003330,-272.7396483
3264,dsgdb9nsd_003331,-324.6856169
3265,dsgdb9nsd_003332,-308.6434743
3266,dsgdb9nsd_003333,-272.7398472
3267,dsgdb9nsd_003334,-324.6872902
3268,dsgdb9nsd_003335,-308.6270127
3269,dsgdb9nsd_003336,-288.7657162
3270,dsgdb9nsd_003337,-308.6417112
3271,dsgdb9nsd_003338,-273.9672126
3272,dsgdb9nsd_003339,-309.8568963
3273,dsgdb9nsd_003340,-309.8618284
3274,dsgdb9nsd_003341,-325.8793875
3275,dsgdb9nsd_003342,-345.7549049
3276,dsgdb9nsd_003343,-345.7472723
3277,dsgdb9nsd_003344,-325.891819
3278,dsgdb9nsd_003345,-345.7648159
3279,dsgdb9nsd_003346,-309.8741458
3280,dsgdb9nsd_003347,-272.7203604
3281,dsgdb9nsd_003348,-308.6127811
3282,dsgdb9nsd_003349,-324.667401
3283,dsgdb9nsd_003350,-308.6093981
3284,dsgdb9nsd_003351,-272.7374462
3285,dsgdb9nsd_003352,-324.6953364
3286,dsgdb9nsd_003353,-308.6350188
3287,dsgdb9nsd_003354,-308.6366616
3288,dsgdb9nsd_003355,-273.9687386
3289,dsgdb9nsd_003356,-309.864666
3290,dsgdb9nsd_003357,-309.8670639
3291,dsgdb9nsd_003358,-345.7680855
3292,dsgdb9nsd_003359,-309.8652655
3293,dsgdb9nsd_003360,-345.7667567
3294,dsgdb9nsd_003361,-345.758168
3295,dsgdb9nsd_003362,-272.7333708
3296,dsgdb9nsd_003363,-324.6858262
3297,dsgdb9nsd_003364,-308.6342346
3298,dsgdb9nsd_003365,-360.5831093
3299,dsgdb9nsd_003366,-273.9627407
3300,dsgdb9nsd_003367,-309.8568194
3301,dsgdb9nsd_003368,-309.8617819
3302,dsgdb9nsd_003369,-345.7531666
3303,dsgdb9nsd_003370,-325.8820954
3304,dsgdb9nsd_003371,-309.865577
3305,dsgdb9nsd_003372,-345.7585852
3306,dsgdb9nsd_003373,-345.7634859
3307,dsgdb9nsd_003374,-381.6494472
3308,dsgdb9nsd_003375,-271.4437857
3309,dsgdb9nsd_003376,-287.4680659
3310,dsgdb9nsd_003377,-307.3315385
3311,dsgdb9nsd_003378,-287.5420497
3312,dsgdb9nsd_003379,-303.5637561
3313,dsgdb9nsd_003380,-323.4285747
3314,dsgdb9nsd_003381,-308.6201248
3315,dsgdb9nsd_003382,-324.643952
3316,dsgdb9nsd_003383,-344.5098958
3317,dsgdb9nsd_003384,-324.6614015
3318,dsgdb9nsd_003385,-273.930388
3319,dsgdb9nsd_003386,-309.8219258
3320,dsgdb9nsd_003387,-309.8227646
3321,dsgdb9nsd_003388,-345.7108646
3322,dsgdb9nsd_003389,-309.8281328
3323,dsgdb9nsd_003390,-325.8521785
3324,dsgdb9nsd_003391,-345.7196616
3325,dsgdb9nsd_003392,-308.6364964
3326,dsgdb9nsd_003393,-324.6727676
3327,dsgdb9nsd_003394,-324.6593833
3328,dsgdb9nsd_003395,-324.6850262
3329,dsgdb9nsd_003396,-324.6616893
3330,dsgdb9nsd_003397,-344.5534495
3331,dsgdb9nsd_003398,-324.653113
3332,dsgdb9nsd_003399,-344.5377367
3333,dsgdb9nsd_003400,-360.582572
3334,dsgdb9nsd_003401,-360.5597537
3335,dsgdb9nsd_003402,-380.4517303
3336,dsgdb9nsd_003403,-325.8598973
3337,dsgdb9nsd_003404,-273.9297796
3338,dsgdb9nsd_003405,-309.8344644
3339,dsgdb9nsd_003406,-309.8265149
3340,dsgdb9nsd_003407,-309.8337448
3341,dsgdb9nsd_003408,-345.7291243
3342,dsgdb9nsd_003409,-325.85482
3343,dsgdb9nsd_003410,-345.7422717
3344,dsgdb9nsd_003411,-307.439102
3345,dsgdb9nsd_003412,-323.4736842
3346,dsgdb9nsd_003413,-323.459832
3347,dsgdb9nsd_003414,-343.3255299
3348,dsgdb9nsd_003415,-324.700421
3349,dsgdb9nsd_003416,-340.7253553
3350,dsgdb9nsd_003417,-340.7253588
3351,dsgdb9nsd_003418,-360.5939899
3352,dsgdb9nsd_003419,-308.6696546
3353,dsgdb9nsd_003420,-324.700662
3354,dsgdb9nsd_003421,-324.6962884
3355,dsgdb9nsd_003422,-344.565348
3356,dsgdb9nsd_003423,-324.6904475
3357,dsgdb9nsd_003424,-344.5561568
3358,dsgdb9nsd_003425,-324.7262792
3359,dsgdb9nsd_003426,-340.7548592
3360,dsgdb9nsd_003427,-340.7510118
3361,dsgdb9nsd_003428,-360.6193692
3362,dsgdb9nsd_003429,-344.5901112
3363,dsgdb9nsd_003430,-360.6175135
3364,dsgdb9nsd_003431,-360.6135453
3365,dsgdb9nsd_003432,-380.4808555
3366,dsgdb9nsd_003433,-272.7398033
3367,dsgdb9nsd_003434,-288.7668492
3368,dsgdb9nsd_003435,-308.6376635
3369,dsgdb9nsd_003436,-340.7294578
3370,dsgdb9nsd_003437,-272.732875
3371,dsgdb9nsd_003438,-288.760622
3372,dsgdb9nsd_003439,-308.631692
3373,dsgdb9nsd_003440,-308.6332665
3374,dsgdb9nsd_003441,-324.6632025
3375,dsgdb9nsd_003442,-344.5314922
3376,dsgdb9nsd_003443,-273.9675618
3377,dsgdb9nsd_003444,-309.8712436
3378,dsgdb9nsd_003445,-309.8581237
3379,dsgdb9nsd_003446,-309.86729
3380,dsgdb9nsd_003447,-325.8945984
3381,dsgdb9nsd_003448,-345.7653033
3382,dsgdb9nsd_003449,-309.8688305
3383,dsgdb9nsd_003450,-325.9014517
3384,dsgdb9nsd_003451,-345.7716187
3385,dsgdb9nsd_003452,-325.8900815
3386,dsgdb9nsd_003453,-345.7579718
3387,dsgdb9nsd_003455,-323.4328
3388,dsgdb9nsd_003456,-343.2972393
3389,dsgdb9nsd_003457,-308.6524672
3390,dsgdb9nsd_003458,-344.5374131
3391,dsgdb9nsd_003459,-324.6793566
3392,dsgdb9nsd_003460,-344.5438654
3393,dsgdb9nsd_003461,-272.6995657
3394,dsgdb9nsd_003462,-308.5941391
3395,dsgdb9nsd_003463,-288.7114643
3396,dsgdb9nsd_003464,-308.6044191
3397,dsgdb9nsd_003465,-324.6389284
3398,dsgdb9nsd_003466,-344.5017934
3399,dsgdb9nsd_003467,-273.9540334
3400,dsgdb9nsd_003468,-309.8456573
3401,dsgdb9nsd_003469,-309.8527174
3402,dsgdb9nsd_003470,-309.8539758
3403,dsgdb9nsd_003471,-345.7464881
3404,dsgdb9nsd_003472,-345.7568069
3405,dsgdb9nsd_003473,-272.6881867
3406,dsgdb9nsd_003474,-288.7173861
3407,dsgdb9nsd_003475,-308.5770221
3408,dsgdb9nsd_003476,-288.7061938
3409,dsgdb9nsd_003477,-308.5836821
3410,dsgdb9nsd_003478,-344.4732053
3411,dsgdb9nsd_003479,-287.4320374
3412,dsgdb9nsd_003480,-287.4290472
3413,dsgdb9nsd_003481,-271.39757
3414,dsgdb9nsd_003482,-287.4319667
3415,dsgdb9nsd_003483,-323.3257465
3416,dsgdb9nsd_003484,-307.2953535
3417,dsgdb9nsd_003485,-272.7038648
3418,dsgdb9nsd_003486,-308.6015806
3419,dsgdb9nsd_003487,-324.6256831
3420,dsgdb9nsd_003488,-344.4971767
3421,dsgdb9nsd_003489,-308.6003128
3422,dsgdb9nsd_003490,-272.7523891
3423,dsgdb9nsd_003491,-288.7808934
3424,dsgdb9nsd_003492,-308.64539
3425,dsgdb9nsd_003493,-344.5419868
3426,dsgdb9nsd_003494,-271.4219497
3427,dsgdb9nsd_003495,-307.3075642
3428,dsgdb9nsd_003496,-287.4321187
3429,dsgdb9nsd_003497,-287.5201072
3430,dsgdb9nsd_003498,-303.5402013
3431,dsgdb9nsd_003499,-323.4035556
3432,dsgdb9nsd_003500,-303.5276506
3433,dsgdb9nsd_003501,-308.5965865
3434,dsgdb9nsd_003502,-344.4813819
3435,dsgdb9nsd_003503,-324.6056499
3436,dsgdb9nsd_003504,-324.6372348
3437,dsgdb9nsd_003505,-273.9088776
3438,dsgdb9nsd_003506,-309.7958987
3439,dsgdb9nsd_003507,-309.8047094
3440,dsgdb9nsd_003508,-345.6903631
3441,dsgdb9nsd_003509,-309.8049652
3442,dsgdb9nsd_003510,-345.6912106
3443,dsgdb9nsd_003511,-325.8208748
3444,dsgdb9nsd_003512,-273.9342061
3445,dsgdb9nsd_003513,-309.8337465
3446,dsgdb9nsd_003514,-309.8283988
3447,dsgdb9nsd_003515,-289.9556353
3448,dsgdb9nsd_003516,-325.8483178
3449,dsgdb9nsd_003517,-325.8615022
3450,dsgdb9nsd_003518,-309.832571
3451,dsgdb9nsd_003519,-345.7320271
3452,dsgdb9nsd_003520,-345.725864
3453,dsgdb9nsd_003521,-272.6608111
3454,dsgdb9nsd_003522,-308.5450678
3455,dsgdb9nsd_003523,-324.5751257
3456,dsgdb9nsd_003524,-308.5641603
3457,dsgdb9nsd_003525,-344.4449321
3458,dsgdb9nsd_003526,-272.6586393
3459,dsgdb9nsd_003527,-288.680335
3460,dsgdb9nsd_003528,-288.6781923
3461,dsgdb9nsd_003529,-308.5459969
3462,dsgdb9nsd_003530,-288.6732418
3463,dsgdb9nsd_003531,-304.6939695
3464,dsgdb9nsd_003532,-324.5576835
3465,dsgdb9nsd_003533,-308.5611413
3466,dsgdb9nsd_003534,-324.5779566
3467,dsgdb9nsd_003535,-344.4471489
3468,dsgdb9nsd_003536,-271.4510336
3469,dsgdb9nsd_003537,-287.4675138
3470,dsgdb9nsd_003538,-307.3358216
3471,dsgdb9nsd_003539,-272.7028175
3472,dsgdb9nsd_003540,-308.5987707
3473,dsgdb9nsd_003541,-308.5873707
3474,dsgdb9nsd_003542,-344.4804413
3475,dsgdb9nsd_003543,-323.4089399
3476,dsgdb9nsd_003544,-307.3874653
3477,dsgdb9nsd_003545,-323.4211729
3478,dsgdb9nsd_003546,-323.4117786
3479,dsgdb9nsd_003547,-343.2689075
3480,dsgdb9nsd_003548,-323.4208445
3481,dsgdb9nsd_003549,-288.7101853
3482,dsgdb9nsd_003550,-272.6835911
3483,dsgdb9nsd_003551,-288.7223345
3484,dsgdb9nsd_003552,-288.7003965
3485,dsgdb9nsd_003553,-308.5743332
3486,dsgdb9nsd_003554,-288.7122628
3487,dsgdb9nsd_003555,-288.7019151
3488,dsgdb9nsd_003556,-324.6077846
3489,dsgdb9nsd_003557,-308.5891387
3490,dsgdb9nsd_003558,-324.6256709
3491,dsgdb9nsd_003559,-344.4827065
3492,dsgdb9nsd_003560,-272.694785
3493,dsgdb9nsd_003561,-308.5951541
3494,dsgdb9nsd_003562,-288.7207845
3495,dsgdb9nsd_003563,-308.5958739
3496,dsgdb9nsd_003564,-324.6169001
3497,dsgdb9nsd_003565,-344.485893
3498,dsgdb9nsd_003566,-272.6775052
3499,dsgdb9nsd_003567,-308.5771659
3500,dsgdb9nsd_003568,-324.6009911
3501,dsgdb9nsd_003569,-308.5787286
3502,dsgdb9nsd_003570,-324.6013274
3503,dsgdb9nsd_003571,-344.4723937
3504,dsgdb9nsd_003572,-272.6495904
3505,dsgdb9nsd_003573,-288.6762921
3506,dsgdb9nsd_003574,-288.677012
3507,dsgdb9nsd_003575,-288.679401
3508,dsgdb9nsd_003576,-308.5534
3509,dsgdb9nsd_003577,-288.6707249
3510,dsgdb9nsd_003578,-304.6999304
3511,dsgdb9nsd_003579,-324.5729008
3512,dsgdb9nsd_003580,-308.5554867
3513,dsgdb9nsd_003581,-324.5819294
3514,dsgdb9nsd_003582,-324.591794
3515,dsgdb9nsd_003583,-344.4618457
3516,dsgdb9nsd_003584,-304.772289
3517,dsgdb9nsd_003585,-324.6441524
3518,dsgdb9nsd_003586,-272.7142817
3519,dsgdb9nsd_003587,-308.6210019
3520,dsgdb9nsd_003588,-304.7718386
3521,dsgdb9nsd_003589,-324.6443577
3522,dsgdb9nsd_003590,-344.515369
3523,dsgdb9nsd_003591,-308.6057999
3524,dsgdb9nsd_003592,-273.9310729
3525,dsgdb9nsd_003593,-309.8320103
3526,dsgdb9nsd_003594,-289.9549601
3527,dsgdb9nsd_003595,-289.9547056
3528,dsgdb9nsd_003596,-305.9965065
3529,dsgdb9nsd_003597,-325.8615898
3530,dsgdb9nsd_003598,-309.8354113
3531,dsgdb9nsd_003599,-325.8662172
3532,dsgdb9nsd_003600,-345.7324379
3533,dsgdb9nsd_003601,-289.9502419
3534,dsgdb9nsd_003602,-305.9800421
3535,dsgdb9nsd_003603,-325.848458
3536,dsgdb9nsd_003604,-309.8289628
3537,dsgdb9nsd_003605,-345.7313332
3538,dsgdb9nsd_003606,-325.8545887
3539,dsgdb9nsd_003607,-272.6938714
3540,dsgdb9nsd_003608,-288.7249843
3541,dsgdb9nsd_003609,-308.5929825
3542,dsgdb9nsd_003610,-324.6103306
3543,dsgdb9nsd_003611,-271.4787635
3544,dsgdb9nsd_003612,-307.368979
3545,dsgdb9nsd_003613,-271.4047082
3546,dsgdb9nsd_003614,-323.3189766
3547,dsgdb9nsd_003615,-272.7187256
3548,dsgdb9nsd_003616,-308.6143619
3549,dsgdb9nsd_003617,-308.6114847
3550,dsgdb9nsd_003618,-324.6375104
3551,dsgdb9nsd_003619,-308.6114195
3552,dsgdb9nsd_003620,-344.4987094
3553,dsgdb9nsd_003621,-287.4663706
3554,dsgdb9nsd_003622,-287.4631901
3555,dsgdb9nsd_003623,-271.4326984
3556,dsgdb9nsd_003624,-287.4537703
3557,dsgdb9nsd_003625,-287.4603146
3558,dsgdb9nsd_003626,-323.361029
3559,dsgdb9nsd_003627,-307.3302609
3560,dsgdb9nsd_003628,-271.46513
3561,dsgdb9nsd_003629,-287.4945016
3562,dsgdb9nsd_003630,-287.4961843
3563,dsgdb9nsd_003631,-307.3573991
3564,dsgdb9nsd_003632,-302.3686777
3565,dsgdb9nsd_003633,-322.20294
3566,dsgdb9nsd_003634,-318.3911762
3567,dsgdb9nsd_003635,-338.2305695
3568,dsgdb9nsd_003636,-302.3683248
3569,dsgdb9nsd_003637,-318.3895386
3570,dsgdb9nsd_003638,-322.2027843
3571,dsgdb9nsd_003639,-338.2298453
3572,dsgdb9nsd_003640,-338.2509796
3573,dsgdb9nsd_003641,-302.3663551
3574,dsgdb9nsd_003642,-318.4135864
3575,dsgdb9nsd_003643,-318.3958292
3576,dsgdb9nsd_003644,-334.4187861
3577,dsgdb9nsd_003645,-322.2004151
3578,dsgdb9nsd_003646,-338.2497022
3579,dsgdb9nsd_003647,-338.211627
3580,dsgdb9nsd_003648,-354.2394815
3581,dsgdb9nsd_003649,-303.5870583
3582,dsgdb9nsd_003650,-319.6090936
3583,dsgdb9nsd_003651,-319.6340092
3584,dsgdb9nsd_003652,-304.8599333
3585,dsgdb9nsd_003653,-324.700834
3586,dsgdb9nsd_003654,-320.8871715
3587,dsgdb9nsd_003655,-340.7329559
3588,dsgdb9nsd_003656,-320.8919815
3589,dsgdb9nsd_003657,-340.7319707
3590,dsgdb9nsd_003658,-336.923309
3591,dsgdb9nsd_003659,-356.7669271
3592,dsgdb9nsd_003660,-320.8941619
3593,dsgdb9nsd_003661,-336.9205321
3594,dsgdb9nsd_003662,-340.7390252
3595,dsgdb9nsd_003663,-356.7716865
3596,dsgdb9nsd_003664,-340.7570439
3597,dsgdb9nsd_003665,-356.7909097
3598,dsgdb9nsd_003666,-376.6325082
3599,dsgdb9nsd_003667,-340.7595575
3600,dsgdb9nsd_003668,-304.8634859
3601,dsgdb9nsd_003669,-324.705211
3602,dsgdb9nsd_003670,-320.9010702
3603,dsgdb9nsd_003671,-340.7438403
3604,dsgdb9nsd_003672,-340.7691383
3605,dsgdb9nsd_003673,-360.6103669
3606,dsgdb9nsd_003674,-319.6631172
3607,dsgdb9nsd_003675,-319.6642088
3608,dsgdb9nsd_003676,-335.6442071
3609,dsgdb9nsd_003677,-304.8608593
3610,dsgdb9nsd_003678,-320.8985336
3611,dsgdb9nsd_003679,-340.7665432
3612,dsgdb9nsd_003680,-324.6999463
3613,dsgdb9nsd_003681,-340.7387461
3614,dsgdb9nsd_003682,-360.6053055
3615,dsgdb9nsd_003683,-320.9188109
3616,dsgdb9nsd_003684,-340.7617258
3617,dsgdb9nsd_003685,-336.9594003
3618,dsgdb9nsd_003686,-356.8031314
3619,dsgdb9nsd_003687,-356.8247751
3620,dsgdb9nsd_003688,-376.6657799
3621,dsgdb9nsd_003689,-319.6645063
3622,dsgdb9nsd_003690,-335.6774305
3623,dsgdb9nsd_003691,-320.9095024
3624,dsgdb9nsd_003692,-340.7716116
3625,dsgdb9nsd_003693,-356.8403754
3626,dsgdb9nsd_003694,-376.7017065
3627,dsgdb9nsd_003695,-320.8977316
3628,dsgdb9nsd_003696,-336.9580592
3629,dsgdb9nsd_003697,-340.7635645
3630,dsgdb9nsd_003698,-356.8258919
3631,dsgdb9nsd_003699,-320.8927346
3632,dsgdb9nsd_003700,-340.7571454
3633,dsgdb9nsd_003701,-320.8946679
3634,dsgdb9nsd_003702,-336.9313866
3635,dsgdb9nsd_003703,-356.7975758
3636,dsgdb9nsd_003705,-376.683778
3637,dsgdb9nsd_003706,-396.5435139
3638,dsgdb9nsd_003707,-340.7442301
3639,dsgdb9nsd_003708,-356.805868
3640,dsgdb9nsd_003709,-340.7317293
3641,dsgdb9nsd_003710,-340.7161832
3642,dsgdb9nsd_003711,-356.7539651
3643,dsgdb9nsd_003712,-304.8558547
3644,dsgdb9nsd_003713,-324.696257
3645,dsgdb9nsd_003714,-320.8800056
3646,dsgdb9nsd_003715,-340.7255781
3647,dsgdb9nsd_003716,-304.8531865
3648,dsgdb9nsd_003717,-320.8803512
3649,dsgdb9nsd_003718,-324.6905581
3650,dsgdb9nsd_003719,-340.7219913
3651,dsgdb9nsd_003720,-320.9093544
3652,dsgdb9nsd_003721,-340.750126
3653,dsgdb9nsd_003722,-304.8560669
3654,dsgdb9nsd_003723,-320.9088072
3655,dsgdb9nsd_003724,-320.886708
3656,dsgdb9nsd_003725,-336.9153679
3657,dsgdb9nsd_003726,-324.6942202
3658,dsgdb9nsd_003727,-340.7485806
3659,dsgdb9nsd_003728,-340.7064091
3660,dsgdb9nsd_003729,-356.739154
3661,dsgdb9nsd_003730,-304.8520944
3662,dsgdb9nsd_003731,-320.8765463
3663,dsgdb9nsd_003732,-320.9031509
3664,dsgdb9nsd_003733,-320.8897399
3665,dsgdb9nsd_003734,-336.9059771
3666,dsgdb9nsd_003735,-320.8846983
3667,dsgdb9nsd_003736,-336.9122011
3668,dsgdb9nsd_003737,-352.9205235
3669,dsgdb9nsd_003738,-304.8526746
3670,dsgdb9nsd_003739,-320.880798
3671,dsgdb9nsd_003740,-320.884619
3672,dsgdb9nsd_003741,-336.9171787
3673,dsgdb9nsd_003742,-340.7491735
3674,dsgdb9nsd_003743,-356.7845146
3675,dsgdb9nsd_003744,-304.8557265
3676,dsgdb9nsd_003745,-320.8934481
3677,dsgdb9nsd_003746,-340.7613465
3678,dsgdb9nsd_003747,-320.9092312
3679,dsgdb9nsd_003748,-336.9499896
3680,dsgdb9nsd_003749,-356.8153483
3681,dsgdb9nsd_003750,-356.8284436
3682,dsgdb9nsd_003752,-376.6704498
3683,dsgdb9nsd_003753,-320.8884172
3684,dsgdb9nsd_003754,-336.9251611
3685,dsgdb9nsd_003755,-356.7912857
3686,dsgdb9nsd_003756,-304.8550595
3687,dsgdb9nsd_003757,-320.8899746
3688,dsgdb9nsd_003758,-340.7555793
3689,dsgdb9nsd_003759,-320.9085982
3690,dsgdb9nsd_003760,-336.9483102
3691,dsgdb9nsd_003761,-356.81636
3692,dsgdb9nsd_003762,-356.8297541
3693,dsgdb9nsd_003764,-376.6888031
3694,dsgdb9nsd_003765,-336.918678
3695,dsgdb9nsd_003766,-352.9585897
3696,dsgdb9nsd_003767,-372.8224241
3697,dsgdb9nsd_003768,-320.8807756
3698,dsgdb9nsd_003769,-336.9146679
3699,dsgdb9nsd_003770,-356.7788198
3700,dsgdb9nsd_003772,-372.8349802
3701,dsgdb9nsd_003774,-392.6794603
3702,dsgdb9nsd_003775,-356.7678125
3703,dsgdb9nsd_003776,-352.9275939
3704,dsgdb9nsd_003777,-376.625391
3705,dsgdb9nsd_003778,-392.6172621
3706,dsgdb9nsd_003779,-320.8832033
3707,dsgdb9nsd_003780,-340.7282833
3708,dsgdb9nsd_003781,-336.9068173
3709,dsgdb9nsd_003782,-356.7591353
3710,dsgdb9nsd_003783,-320.8776727
3711,dsgdb9nsd_003784,-336.9097342
3712,dsgdb9nsd_003785,-340.7163282
3713,dsgdb9nsd_003786,-356.7505456
3714,dsgdb9nsd_003787,-336.9415018
3715,dsgdb9nsd_003788,-356.7884397
3716,dsgdb9nsd_003789,-320.8863865
3717,dsgdb9nsd_003790,-336.9429304
3718,dsgdb9nsd_003791,-336.9164206
3719,dsgdb9nsd_003792,-352.9481498
3720,dsgdb9nsd_003793,-340.7255241
3721,dsgdb9nsd_003794,-356.7843473
3722,dsgdb9nsd_003795,-356.736894
3723,dsgdb9nsd_003796,-372.7734179
3724,dsgdb9nsd_003797,-340.7419355
3725,dsgdb9nsd_003798,-360.5881942
3726,dsgdb9nsd_003799,-376.6166236
3727,dsgdb9nsd_003800,-340.7395779
3728,dsgdb9nsd_003801,-356.7714208
3729,dsgdb9nsd_003802,-360.5764764
3730,dsgdb9nsd_003803,-376.6099361
3731,dsgdb9nsd_003804,-376.6434371
3732,dsgdb9nsd_003805,-340.7504497
3733,dsgdb9nsd_003806,-356.802966
3734,dsgdb9nsd_003807,-356.7788195
3735,dsgdb9nsd_003808,-372.8071467
3736,dsgdb9nsd_003809,-360.5885765
3737,dsgdb9nsd_003810,-376.6423335
3738,dsgdb9nsd_003811,-376.5985618
3739,dsgdb9nsd_003812,-392.6297524
3740,dsgdb9nsd_003813,-318.460983
3741,dsgdb9nsd_003814,-338.2916113
3742,dsgdb9nsd_003815,-354.3166091
3743,dsgdb9nsd_003816,-318.464238
3744,dsgdb9nsd_003817,-334.4823176
3745,dsgdb9nsd_003818,-338.295541
3746,dsgdb9nsd_003819,-354.3196027
3747,dsgdb9nsd_003820,-354.3357085
3748,dsgdb9nsd_003821,-318.4612651
3749,dsgdb9nsd_003822,-334.5056618
3750,dsgdb9nsd_003823,-334.4880757
3751,dsgdb9nsd_003824,-338.2912314
3752,dsgdb9nsd_003825,-354.3374819
3753,dsgdb9nsd_003826,-354.299392
3754,dsgdb9nsd_003828,-335.667715
3755,dsgdb9nsd_003829,-339.4865311
3756,dsgdb9nsd_003830,-355.508971
3757,dsgdb9nsd_003832,-335.6724398
3758,dsgdb9nsd_003833,-351.6842756
3759,dsgdb9nsd_003834,-355.5365318
3760,dsgdb9nsd_003835,-355.4839439
3761,dsgdb9nsd_003836,-371.50349
3762,dsgdb9nsd_003837,-351.708281
3763,dsgdb9nsd_003839,-367.691963
3764,dsgdb9nsd_003840,-387.5171065
3765,dsgdb9nsd_003841,-319.660763
3766,dsgdb9nsd_003843,-335.6950061
3767,dsgdb9nsd_003844,-335.6726655
3768,dsgdb9nsd_003845,-351.7158933
3769,dsgdb9nsd_003846,-339.4945454
3770,dsgdb9nsd_003847,-355.5252653
3771,dsgdb9nsd_003848,-355.5280787
3772,dsgdb9nsd_003849,-355.5132602
3773,dsgdb9nsd_003850,-371.5458383
3774,dsgdb9nsd_003851,-336.9276684
3775,dsgdb9nsd_003852,-356.771605
3776,dsgdb9nsd_003853,-352.9568934
3777,dsgdb9nsd_003854,-372.8079388
3778,dsgdb9nsd_003855,-356.7901658
3779,dsgdb9nsd_003856,-372.8228665
3780,dsgdb9nsd_003857,-392.6682435
3781,dsgdb9nsd_003858,-356.7950647
3782,dsgdb9nsd_003859,-372.8223845
3783,dsgdb9nsd_003860,-336.9355752
3784,dsgdb9nsd_003861,-356.7830436
3785,dsgdb9nsd_003862,-356.8040643
3786,dsgdb9nsd_003863,-376.6500513
3787,dsgdb9nsd_003864,-335.7094796
3788,dsgdb9nsd_003865,-335.7161285
3789,dsgdb9nsd_003866,-351.695591
3790,dsgdb9nsd_003867,-336.9305638
3791,dsgdb9nsd_003868,-356.7971146
3792,dsgdb9nsd_003869,-356.771133
3793,dsgdb9nsd_003870,-376.6361836
3794,dsgdb9nsd_003871,-352.9985323
3795,dsgdb9nsd_003872,-372.8474061
3796,dsgdb9nsd_003873,-372.8638468
3797,dsgdb9nsd_003874,-392.7105686
3798,dsgdb9nsd_003875,-335.7170169
3799,dsgdb9nsd_003876,-351.7350392
3800,dsgdb9nsd_003877,-352.9836357
3801,dsgdb9nsd_003878,-372.8486134
3802,dsgdb9nsd_003879,-372.877904
3803,dsgdb9nsd_003880,-392.7412313
3804,dsgdb9nsd_003881,-356.8015109
3805,dsgdb9nsd_003882,-372.8663684
3806,dsgdb9nsd_003883,-352.9678103
3807,dsgdb9nsd_003884,-372.8324344
